latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
38.92549,-78.28257,301.55,1.04,1.02,2024-07-12,0226,T,42,6.1NRT,289.88,3.84,N
40.0442,-75.05412,307.67,1.07,1.03,2024-07-12,0226,T,72,6.1NRT,295.68,5.73,N
40.39424,-79.85208,311.54,1.11,1.05,2024-07-12,0226,T,83,6.1NRT,292.56,12.16,N
40.39217,-79.86474,304.11,1.11,1.05,2024-07-12,0226,T,59,6.1NRT,293.1,6.42,N
41.41861,-88.29103,300.39,2.96,1.64,2024-07-12,0226,T,26,6.1NRT,287.51,19.32,N
41.41053,-88.3245,301.39,2.97,1.64,2024-07-12,0226,T,41,6.1NRT,288.01,22.24,N
42.93703,-81.13071,325.07,1.14,1.07,2024-07-12,0226,T,100,6.1NRT,290.15,28.56,N
42.93473,-81.14426,304.66,1.14,1.07,2024-07-12,0226,T,61,6.1NRT,289.38,7.76,N
42.9463,-81.13366,300.62,1.14,1.07,2024-07-12,0226,T,31,6.1NRT,289.13,4.87,N
46.57993,-80.7956,313.39,1.03,1.01,2024-07-12,0228,T,87,6.1NRT,291.43,13.3,N
47.80071,-80.08493,318.32,1,1,2024-07-12,0228,T,97,6.1NRT,288.05,17.27,N
17.83767,-93.11034,314.66,1.23,1.1,2024-07-12,0400,T,90,6.1NRT,293.13,14.52,N
17.83624,-93.12173,329.58,1.23,1.1,2024-07-12,0400,T,100,6.1NRT,293.55,35.31,N
17.84743,-93.11166,308.01,1.23,1.1,2024-07-12,0400,T,73,6.1NRT,293.07,7.93,N
17.84599,-93.12305,332.52,1.23,1.1,2024-07-12,0400,T,100,6.1NRT,293.65,40.91,N
17.8895,-93.19304,309.77,1.22,1.1,2024-07-12,0400,T,78,6.1NRT,293.67,9.63,N
17.90062,-93.18307,315.5,1.22,1.1,2024-07-12,0400,T,91,6.1NRT,293.93,14.81,N
18.09468,-94.04961,315.84,1.11,1.05,2024-07-12,0400,T,92,6.1NRT,284.72,16.42,N
22.65831,-97.67625,308.08,1.01,1,2024-07-12,0400,T,59,6.1NRT,292.16,4.91,N
22.65694,-97.6858,315.38,1.01,1,2024-07-12,0400,T,88,6.1NRT,292.22,10.44,N
34.30491,-96.09464,316.96,1.32,1.14,2024-07-12,0404,T,94,6.1NRT,295.93,19.53,N
34.315,-96.09621,335.62,1.32,1.14,2024-07-12,0404,T,100,6.1NRT,296.38,52.22,N
38.39782,-112.35516,306.24,3.35,1.73,2024-07-12,0404,T,46,6.1NRT,288.65,42.7,N
38.3956,-112.35868,307.66,3.35,1.73,2024-07-12,0404,T,72,6.1NRT,288.34,52.75,N
41.38324,-100.0047,306.05,1.08,1.04,2024-07-12,0404,T,67,6.1NRT,292.38,7,N
41.38173,-100.01724,311.49,1.08,1.04,2024-07-12,0404,T,83,6.1NRT,292.57,11.22,N
41.39084,-100.01929,305.55,1.08,1.04,2024-07-12,0404,T,65,6.1NRT,292.07,6.82,N
42.75462,-105.19292,310.76,1.1,1.04,2024-07-12,0406,T,81,6.1NRT,290.64,11.33,N
43.48214,-105.59212,303.02,1.11,1.05,2024-07-12,0406,T,53,6.1NRT,292.49,5.17,N
43.49123,-105.59514,329.95,1.11,1.05,2024-07-12,0406,T,100,6.1NRT,292.69,32.92,N
42.68177,-111.59854,316.18,2.28,1.46,2024-07-12,0406,T,93,6.1NRT,288.91,52.26,N
45.72249,-98.42702,302.52,1.39,1.17,2024-07-12,0406,T,50,6.1NRT,290.76,9.4,N
43.14857,-116.05749,354.79,3.92,1.84,2024-07-12,0406,T,100,6.1NRT,299.23,515.33,N
43.13661,-116.10243,311.47,3.95,1.85,2024-07-12,0406,T,83,6.1NRT,295.89,60.63,N
43.16392,-116.06535,349.11,3.92,1.84,2024-07-12,0406,T,100,6.1NRT,299.78,418.86,N
43.15211,-116.10992,318.49,3.95,1.85,2024-07-12,0406,T,97,6.1NRT,296.57,97.9,N
43.17933,-116.07295,356.34,3.92,1.84,2024-07-12,0406,T,100,6.1NRT,300.84,534.96,N
43.16758,-116.1175,317,3.95,1.85,2024-07-12,0406,T,94,6.1NRT,296.29,85.16,N
43.14015,-116.0573,322.22,3.92,1.84,2024-07-12,0406,T,100,6.1NRT,296.63,128.18,N
43.15549,-116.06519,355.19,3.92,1.84,2024-07-12,0406,T,100,6.1NRT,299.61,517.35,N
43.1709,-116.07281,357.43,3.92,1.84,2024-07-12,0406,T,100,6.1NRT,300.9,554.33,N
43.15889,-116.11723,314.32,3.95,1.85,2024-07-12,0406,T,53,6.1NRT,296.28,67.92,N
43.18632,-116.08041,359,3.92,1.84,2024-07-12,0406,T,100,6.1NRT,301.14,587.02,N
43.17437,-116.1248,309.87,3.95,1.85,2024-07-12,0406,T,25,6.1NRT,295.67,45.69,N
43.20174,-116.08797,325.97,3.92,1.84,2024-07-12,0406,T,100,6.1NRT,297.28,154.89,N
43.21721,-116.09543,313.65,3.92,1.84,2024-07-12,0406,T,84,6.1NRT,296.15,71.14,N
43.20792,-116.09836,306.8,3.92,1.84,2024-07-12,0406,T,31,6.1NRT,296.34,37.09,N
43.22337,-116.10582,313.94,3.92,1.84,2024-07-12,0406,T,88,6.1NRT,295.67,76.67,N
44.1935,-117.666,306.64,4.44,1.94,2024-07-12,0406,T,42,6.1NRT,294.01,45.01,N
44.19598,-117.67433,331.6,4.44,1.94,2024-07-12,0406,T,100,6.1NRT,295.87,248.33,N
44.18288,-117.72063,304.68,4.47,1.94,2024-07-12,0406,T,21,6.1NRT,293.08,35.39,N
44.22483,-117.63749,373.23,4.41,1.93,2024-07-12,0406,T,100,6.1NRT,300.89,1061.17,N
44.21148,-117.68494,398.5,4.44,1.94,2024-07-12,0406,T,100,6.1NRT,304.32,2076.26,N
44.19891,-117.72952,332.44,4.47,1.94,2024-07-12,0406,T,100,6.1NRT,294.12,255.24,N
44.25366,-117.60033,334.81,4.38,1.93,2024-07-12,0406,T,100,6.1NRT,296.73,277.5,N
44.24083,-117.64618,353.58,4.41,1.93,2024-07-12,0406,T,100,6.1NRT,299.33,575.79,N
44.22754,-117.69357,350.48,4.44,1.94,2024-07-12,0406,T,100,6.1NRT,298.59,516.4,N
44.28319,-117.5602,338.81,4.34,1.92,2024-07-12,0406,T,100,6.1NRT,297.29,324.37,N
44.27011,-117.60721,352.11,4.38,1.93,2024-07-12,0406,T,100,6.1NRT,298.21,538.1,N
44.25703,-117.65411,335.26,4.41,1.93,2024-07-12,0406,T,100,6.1NRT,297.16,281.14,N
44.24313,-117.7039,342.31,4.44,1.94,2024-07-12,0406,T,100,6.1NRT,297.03,374.13,N
44.22984,-117.75141,350.18,4.47,1.94,2024-07-12,0406,T,100,6.1NRT,295.78,525.08,N
44.21634,-117.79953,305.91,4.5,1.95,2024-07-12,0406,T,34,6.1NRT,291.73,43.05,N
44.29941,-117.56772,314.9,4.34,1.92,2024-07-12,0406,T,81,6.1NRT,295.81,87.14,N
44.28634,-117.61488,320.44,4.38,1.93,2024-07-12,0406,T,100,6.1NRT,295.81,125.93,N
44.27267,-117.66412,322.2,4.41,1.93,2024-07-12,0406,T,100,6.1NRT,295.75,127.83,N
44.25896,-117.71339,339.29,4.44,1.94,2024-07-12,0406,T,100,6.1NRT,296.93,332.75,N
44.24486,-117.76396,325.44,4.47,1.94,2024-07-12,0406,T,100,6.1NRT,294.43,181.76,N
44.2604,-117.77469,318.9,4.47,1.94,2024-07-12,0406,T,93,6.1NRT,293.48,125.06,N
44.24073,-117.59761,312.07,4.38,1.93,2024-07-12,0406,T,84,6.1NRT,295.64,69.96,N
44.22757,-117.64359,368.54,4.41,1.93,2024-07-12,0406,T,100,6.1NRT,301.5,931.88,N
44.21409,-117.69059,376.91,4.44,1.94,2024-07-12,0406,T,100,6.1NRT,302.8,1188.56,N
44.20142,-117.73471,314.91,4.47,1.94,2024-07-12,0406,T,90,6.1NRT,293.31,93.38,N
44.27009,-117.55916,314.24,4.34,1.92,2024-07-12,0406,T,89,6.1NRT,296.33,87.19,N
44.25684,-117.60571,342.44,4.38,1.93,2024-07-12,0406,T,100,6.1NRT,297.46,380.5,N
44.24375,-117.65163,348.38,4.41,1.93,2024-07-12,0406,T,100,6.1NRT,298.71,481.01,N
44.23016,-117.69919,347.47,4.44,1.94,2024-07-12,0406,T,100,6.1NRT,297.84,471.81,N
44.21731,-117.74409,303.23,4.47,1.94,2024-07-12,0406,T,27,6.1NRT,292.63,29.35,N
44.28655,-117.56587,341.14,4.34,1.92,2024-07-12,0406,T,100,6.1NRT,297.58,359.99,N
44.27334,-117.61247,344,4.38,1.93,2024-07-12,0406,T,100,6.1NRT,297.27,402.91,N
44.25988,-117.65985,336.26,4.41,1.93,2024-07-12,0406,T,100,6.1NRT,297.03,298.24,N
44.24565,-117.70982,340.05,4.44,1.94,2024-07-12,0406,T,100,6.1NRT,296.79,354.69,N
44.23199,-117.75771,347.62,4.47,1.94,2024-07-12,0406,T,100,6.1NRT,295.31,484.45,N
44.30276,-117.57349,312.38,4.34,1.92,2024-07-12,0406,T,85,6.1NRT,295.45,74.67,N
44.28962,-117.62,314.28,4.38,1.93,2024-07-12,0406,T,80,6.1NRT,295.14,82.05,N
44.27547,-117.66995,316.57,4.41,1.93,2024-07-12,0406,T,93,6.1NRT,295.39,105.69,N
44.26145,-117.71938,331.42,4.44,1.94,2024-07-12,0406,T,100,6.1NRT,296.52,241.21,N
44.24712,-117.76978,325.09,4.47,1.94,2024-07-12,0406,T,100,6.1NRT,294.19,182.92,N
44.30566,-117.62833,305.08,4.38,1.93,2024-07-12,0406,T,39,6.1NRT,294.35,34.4,N
44.27705,-117.72966,315.27,4.44,1.94,2024-07-12,0406,T,74,6.1NRT,295.1,98.42,N
44.26273,-117.78022,312.34,4.47,1.94,2024-07-12,0406,T,85,6.1NRT,292.96,83.38,N
44.33434,-117.59163,319.01,4.34,1.92,2024-07-12,0406,T,98,6.1NRT,295.7,122.45,N
44.32092,-117.63946,354.69,4.38,1.93,2024-07-12,0406,T,100,6.1NRT,298.07,591.81,N
44.33646,-117.64961,312.55,4.38,1.93,2024-07-12,0406,T,56,6.1NRT,294.94,73.3,N
44.35223,-117.65896,312.57,4.38,1.93,2024-07-12,0406,T,85,6.1NRT,295.36,80.43,N
44.33705,-117.60069,327.34,4.34,1.92,2024-07-12,0406,T,100,6.1NRT,296.21,195.37,N
44.3235,-117.64808,341.46,4.38,1.93,2024-07-12,0406,T,100,6.1NRT,297.3,362.59,N
44.35488,-117.66728,310.85,4.38,1.93,2024-07-12,0406,T,73,6.1NRT,294.93,68.66,N
46.65407,-111.61156,310.43,1.77,1.3,2024-07-12,0406,T,80,6.1NRT,295.78,18.51,N
46.6656,-111.61452,314.5,1.77,1.3,2024-07-12,0406,T,89,6.1NRT,294.18,25.74,N
46.6877,-111.62493,311.19,1.77,1.3,2024-07-12,0406,T,60,6.1NRT,292.89,20.47,N
46.69427,-111.6515,310.37,1.78,1.31,2024-07-12,0406,T,32,6.1NRT,292.56,17.42,N
46.70084,-111.67822,338.74,1.78,1.31,2024-07-12,0406,T,100,6.1NRT,295.94,87.43,N
46.69579,-111.70235,341.42,1.79,1.31,2024-07-12,0406,T,100,6.1NRT,297.48,98.85,N
46.69091,-111.72569,307.71,1.79,1.31,2024-07-12,0406,T,39,6.1NRT,295.36,11.35,N
46.69727,-111.6831,336.33,1.78,1.31,2024-07-12,0406,T,100,6.1NRT,295.99,80.39,N
46.69213,-111.70691,327.19,1.79,1.31,2024-07-12,0406,T,100,6.1NRT,296.12,52.84,N
46.70864,-111.68697,340.51,1.78,1.31,2024-07-12,0406,T,100,6.1NRT,295.49,97.15,N
46.70336,-111.71156,315.01,1.79,1.31,2024-07-12,0406,T,80,6.1NRT,294.69,25.13,N
49.65709,-101.82392,312.31,1.13,1.06,2024-07-12,0406,T,85,6.1NRT,291.74,13.28,N
48.24375,-120.49655,305.85,4.47,1.94,2024-07-12,0408,T,66,6.1NRT,286.55,69.79,N
48.22952,-120.49472,301.38,4.47,1.94,2024-07-12,0408,T,38,6.1NRT,286.09,48.05,N
48.24466,-120.50738,311.63,4.47,1.94,2024-07-12,0408,T,83,6.1NRT,286.63,102.5,N
43.82314,-119.38593,306.86,2.09,1.41,2024-07-12,0544,T,6,6.1NRT,289.36,19.91,N
43.82141,-119.41071,325.16,2.09,1.41,2024-07-12,0544,T,100,6.1NRT,291.71,67.11,N
43.84807,-119.42176,307.16,2.09,1.41,2024-07-12,0544,T,31,6.1NRT,291.73,20.44,N
44.17336,-117.62991,324.79,2.68,1.57,2024-07-12,0544,T,100,6.1NRT,294.31,87.48,N
44.17137,-117.66798,352.51,2.66,1.57,2024-07-12,0544,T,100,6.1NRT,295.39,275.15,N
44.18742,-117.62933,315.52,2.68,1.57,2024-07-12,0544,T,91,6.1NRT,294.6,48.31,N
44.18555,-117.66463,377.98,2.66,1.57,2024-07-12,0544,T,100,6.1NRT,301.85,596.87,N
44.18365,-117.70019,333.43,2.65,1.56,2024-07-12,0544,T,100,6.1NRT,294.43,128.87,N
44.20142,-117.62989,343.24,2.68,1.57,2024-07-12,0544,T,100,6.1NRT,296.9,195.58,N
44.1996,-117.66359,372.36,2.66,1.57,2024-07-12,0544,T,100,6.1NRT,300.56,508.43,N
44.19767,-117.69924,349.3,2.65,1.56,2024-07-12,0544,T,100,6.1NRT,296.31,243.58,N
44.21737,-117.59456,364.04,2.69,1.57,2024-07-12,0544,T,100,6.1NRT,299.99,401.71,N
44.21542,-117.63033,395.55,2.68,1.57,2024-07-12,0544,T,100,6.1NRT,308.39,945.55,N
44.21359,-117.66389,377.57,2.66,1.57,2024-07-12,0544,T,100,6.1NRT,301.43,586.42,N
44.2117,-117.69833,380.48,2.65,1.56,2024-07-12,0544,T,100,6.1NRT,301.26,632.41,N
44.20966,-117.73528,377.49,2.64,1.56,2024-07-12,0544,T,100,6.1NRT,299.57,580.82,N
44.20773,-117.77,307.54,2.63,1.56,2024-07-12,0544,T,69,6.1NRT,290.87,23.3,N
44.23141,-117.59507,362.24,2.69,1.57,2024-07-12,0544,T,100,6.1NRT,298.64,380.09,N
44.22944,-117.63065,384.21,2.68,1.57,2024-07-12,0544,T,100,6.1NRT,302.59,706.87,N
44.22752,-117.66524,324.32,2.66,1.57,2024-07-12,0544,T,96,6.1NRT,295.39,75.13,N
44.22562,-117.69935,380.27,2.65,1.56,2024-07-12,0544,T,100,6.1NRT,301.88,625.61,N
44.22366,-117.73425,406.57,2.64,1.56,2024-07-12,0544,T,100,6.1NRT,307.78,1199.6,N
44.22177,-117.76792,324.21,2.63,1.56,2024-07-12,0544,T,100,6.1NRT,292.56,78.89,N
44.24541,-117.59614,337.76,2.69,1.57,2024-07-12,0544,T,100,6.1NRT,297.06,155.65,N
44.2434,-117.63201,345.24,2.68,1.57,2024-07-12,0544,T,100,6.1NRT,298.04,206.01,N
44.24145,-117.66669,348.18,2.66,1.57,2024-07-12,0544,T,100,6.1NRT,296.32,224.76,N
44.23956,-117.7001,407.21,2.65,1.56,2024-07-12,0544,T,100,6.1NRT,304.69,1223.57,N
44.2377,-117.73294,407.56,2.64,1.56,2024-07-12,0544,T,100,6.1NRT,306.24,1225.49,N
44.23581,-117.76608,318.61,2.63,1.56,2024-07-12,0544,T,70,6.1NRT,292.75,55.9,N
44.20847,-117.60015,321.48,2.69,1.57,2024-07-12,0544,T,100,6.1NRT,296.33,69.33,N
44.20677,-117.63544,351.92,2.68,1.57,2024-07-12,0544,T,100,6.1NRT,299.51,268.15,N
44.20514,-117.66895,358.91,2.66,1.57,2024-07-12,0544,T,100,6.1NRT,299.76,335.83,N
44.20342,-117.70419,351.25,2.65,1.56,2024-07-12,0544,T,100,6.1NRT,297.42,259.29,N
44.22249,-117.60085,388.64,2.69,1.57,2024-07-12,0544,T,100,6.1NRT,303.57,800.02,N
44.22076,-117.63602,397.79,2.68,1.57,2024-07-12,0544,T,100,6.1NRT,307.37,995.44,N
44.21912,-117.66938,371.24,2.66,1.57,2024-07-12,0544,T,100,6.1NRT,299.9,486.9,N
44.21739,-117.70414,390.3,2.65,1.56,2024-07-12,0544,T,100,6.1NRT,303.29,815.94,N
44.21555,-117.74109,392.27,2.64,1.56,2024-07-12,0544,T,100,6.1NRT,302.49,853.42,N
44.23654,-117.60094,343.93,2.69,1.57,2024-07-12,0544,T,100,6.1NRT,298.31,199.45,N
44.23478,-117.63626,350.26,2.68,1.57,2024-07-12,0544,T,100,6.1NRT,298.88,248.04,N
44.23299,-117.67188,342.38,2.66,1.57,2024-07-12,0544,T,100,6.1NRT,296.17,180.19,N
44.2313,-117.70528,409.55,2.65,1.56,2024-07-12,0544,T,100,6.1NRT,308.95,1291.71,N
44.22958,-117.7391,394.89,2.64,1.56,2024-07-12,0544,T,100,6.1NRT,305.67,909.62,N
44.22789,-117.77232,319.66,2.63,1.56,2024-07-12,0544,T,99,6.1NRT,291.95,61.66,N
44.25053,-117.60226,349.53,2.69,1.57,2024-07-12,0544,T,100,6.1NRT,298.08,242.1,N
44.24869,-117.63844,341.07,2.68,1.57,2024-07-12,0544,T,100,6.1NRT,297.02,168.78,N
44.24696,-117.67249,328.17,2.66,1.57,2024-07-12,0544,T,100,6.1NRT,295.04,94.36,N
44.24527,-117.70538,380.95,2.65,1.56,2024-07-12,0544,T,100,6.1NRT,300.53,639.41,N
44.24358,-117.73822,370.68,2.64,1.56,2024-07-12,0544,T,100,6.1NRT,300.18,475.43,N
44.26266,-117.6395,318.17,2.68,1.57,2024-07-12,0544,T,76,6.1NRT,294.24,49.74,N
44.26086,-117.67423,314.59,2.66,1.57,2024-07-12,0544,T,19,6.1NRT,295.02,36.73,N
44.25915,-117.70707,338.37,2.65,1.56,2024-07-12,0544,T,100,6.1NRT,296.38,154.68,N
44.2575,-117.73875,369.63,2.64,1.56,2024-07-12,0544,T,100,6.1NRT,299.98,464.17,N
44.25578,-117.77126,308.29,2.63,1.56,2024-07-12,0544,T,43,6.1NRT,291.77,28.08,N
44.27488,-117.67401,309.62,2.66,1.57,2024-07-12,0544,T,20,6.1NRT,293.67,26.07,N
44.27312,-117.7073,317.79,2.65,1.56,2024-07-12,0544,T,96,6.1NRT,293.9,55.79,N
44.30634,-117.61033,313.58,2.69,1.57,2024-07-12,0544,T,26,6.1NRT,294.02,38.67,N
44.32038,-117.61083,337.95,2.69,1.57,2024-07-12,0544,T,100,6.1NRT,297.7,158.66,N
44.33448,-117.61033,345.24,2.69,1.57,2024-07-12,0544,T,100,6.1NRT,296.55,213.57,N
44.33259,-117.64423,322.99,2.68,1.57,2024-07-12,0544,T,86,6.1NRT,295.44,77.06,N
44.32717,-117.58261,323.62,2.7,1.57,2024-07-12,0544,T,93,6.1NRT,294.98,82.02,N
44.32545,-117.61732,352.22,2.69,1.57,2024-07-12,0544,T,100,6.1NRT,299.21,275.57,N
44.33951,-117.61739,309.39,2.69,1.57,2024-07-12,0544,T,77,6.1NRT,294.28,34.33,N
44.33778,-117.65147,307.61,2.68,1.57,2024-07-12,0544,T,72,6.1NRT,293.79,28.8,N
44.35178,-117.65221,319.1,2.68,1.57,2024-07-12,0544,T,95,6.1NRT,294.29,63.22,N
44.35003,-117.68604,321.25,2.66,1.57,2024-07-12,0544,T,100,6.1NRT,293.87,72.05,N
45.26511,-121.13908,321.25,1.73,1.29,2024-07-12,0544,T,100,6.1NRT,290.17,43.83,N
45.26332,-121.16086,330.28,1.73,1.29,2024-07-12,0544,T,100,6.1NRT,291.34,66.86,N
45.26247,-121.14372,313.22,1.73,1.29,2024-07-12,0544,T,87,6.1NRT,289.99,27.63,N
45.26081,-121.16527,307.64,1.73,1.29,2024-07-12,0544,T,63,6.1NRT,289.8,18.71,N
45.27378,-121.1476,327.56,1.73,1.29,2024-07-12,0544,T,100,6.1NRT,292.05,57.56,N
45.27209,-121.16937,318.19,1.73,1.29,2024-07-12,0544,T,85,6.1NRT,291.08,35.62,N
45.26545,-121.25455,315.41,1.71,1.28,2024-07-12,0544,T,91,6.1NRT,291.44,30.99,N
45.27685,-121.25623,312.82,1.71,1.28,2024-07-12,0544,T,83,6.1NRT,293.17,25.82,N
45.27508,-121.27857,306.06,1.7,1.28,2024-07-12,0544,T,34,6.1NRT,290.75,15.28,N
45.29495,-121.17344,315.7,1.73,1.29,2024-07-12,0544,T,92,6.1NRT,291.13,32.8,N
45.28822,-121.25837,307.4,1.71,1.28,2024-07-12,0544,T,18,6.1NRT,292.72,17.04,N
45.28644,-121.28061,319.68,1.7,1.28,2024-07-12,0544,T,99,6.1NRT,292.29,38.18,N
45.29958,-121.26053,313.95,1.71,1.28,2024-07-12,0544,T,83,6.1NRT,292.39,27.78,N
45.29779,-121.28265,327.79,1.7,1.28,2024-07-12,0544,T,100,6.1NRT,292.56,57.33,N
45.23188,-123.16785,301.4,1.36,1.16,2024-07-12,0544,T,41,6.1NRT,289.94,8.47,N
48.18823,-120.43983,308.39,2.05,1.39,2024-07-12,0546,T,67,6.1NRT,288.01,27.01,N
48.1865,-120.46612,312.67,2.04,1.39,2024-07-12,0546,T,85,6.1NRT,288.81,34.48,N
48.19848,-120.47324,304.3,2.04,1.39,2024-07-12,0546,T,30,6.1NRT,286.21,18.29,N
48.19066,-120.44381,313.35,2.05,1.39,2024-07-12,0546,T,80,6.1NRT,288.24,36.81,N
48.18881,-120.47413,308.24,2.04,1.39,2024-07-12,0546,T,42,6.1NRT,288.16,24.49,N
48.2213,-120.55186,344.77,2.02,1.39,2024-07-12,0546,T,100,6.1NRT,292.39,148.08,N
48.23346,-120.55596,321.83,2.02,1.39,2024-07-12,0546,T,100,6.1NRT,290.19,57.7,N
48.23183,-120.58118,310.99,2.02,1.38,2024-07-12,0546,T,81,6.1NRT,290.74,29.56,N
48.24584,-120.55684,319.18,2.02,1.39,2024-07-12,0546,T,98,6.1NRT,289.94,51.98,N
34.2676,-117.58282,304.44,2.09,1.41,2024-07-12,0542,T,58,6.1NRT,293.58,13.08,N
34.70055,-119.92454,326.96,1.49,1.21,2024-07-12,0542,T,100,6.1NRT,297.18,40.09,N
34.69887,-119.94116,309.55,1.49,1.21,2024-07-12,0542,T,58,6.1NRT,296.06,11.4,N
34.71986,-120.05273,365.99,1.47,1.2,2024-07-12,0542,T,100,6.1NRT,303.2,179.24,N
34.71821,-120.06855,331.91,1.46,1.2,2024-07-12,0542,T,100,6.1NRT,296.97,52.32,N
34.71532,-120.04227,315.71,1.47,1.2,2024-07-12,0542,T,92,6.1NRT,295.52,21.11,N
34.71378,-120.05812,333.26,1.47,1.2,2024-07-12,0542,T,100,6.1NRT,297.39,55.65,N
34.7259,-120.04415,343.08,1.47,1.2,2024-07-12,0542,T,100,6.1NRT,299.77,82.25,N
34.72435,-120.05992,388.77,1.47,1.2,2024-07-12,0542,T,100,6.1NRT,306.98,334.99,N
34.72279,-120.07579,310.1,1.46,1.2,2024-07-12,0542,T,79,6.1NRT,295.5,13.8,N
34.7364,-120.04676,327.82,1.47,1.2,2024-07-12,0542,T,100,6.1NRT,298.18,42.32,N
34.73493,-120.06168,372.6,1.47,1.2,2024-07-12,0542,T,100,6.1NRT,302.03,216.96,N
34.81213,-120.04324,311.36,1.47,1.2,2024-07-12,0542,T,82,6.1NRT,297.08,14.44,N
34.81057,-120.05838,307.33,1.47,1.2,2024-07-12,0542,T,70,6.1NRT,296.65,9.26,N
34.81644,-120.04915,314.94,1.47,1.2,2024-07-12,0542,T,90,6.1NRT,297.25,19.68,N
34.82246,-120.09731,313.41,1.46,1.2,2024-07-12,0542,T,86,6.1NRT,295.89,18.08,N
34.83323,-120.09699,318.26,1.46,1.2,2024-07-12,0542,T,96,6.1NRT,293.61,25.64,N
41.47989,-123.04021,308.85,1.24,1.11,2024-07-12,0544,T,69,6.1NRT,293.64,9.92,N
41.48638,-123.07276,322.34,1.24,1.11,2024-07-12,0544,T,88,6.1NRT,293.53,24.08,N
41.48497,-123.08592,314.08,1.24,1.11,2024-07-12,0544,T,88,6.1NRT,292.89,15.57,N
41.49783,-123.05901,328.7,1.24,1.11,2024-07-12,0544,T,100,6.1NRT,296.75,33.54,N
41.49458,-123.08912,315.5,1.24,1.11,2024-07-12,0544,T,91,6.1NRT,292,17.22,N
41.51911,-122.95424,315.77,1.26,1.11,2024-07-12,0544,T,92,6.1NRT,296.65,16.74,N
41.5175,-122.96926,322.99,1.25,1.11,2024-07-12,0544,T,100,6.1NRT,297.52,26.45,N
41.50777,-123.05944,319.59,1.24,1.11,2024-07-12,0544,T,99,6.1NRT,295.21,21.38,N
41.51888,-123.04878,308.26,1.24,1.11,2024-07-12,0544,T,20,6.1NRT,293.02,9.03,N
42.43428,-122.54105,316.95,1.35,1.15,2024-07-12,0544,T,94,6.1NRT,293.31,22.57,N
42.43288,-122.5553,322.14,1.35,1.15,2024-07-12,0544,T,100,6.1NRT,294.16,29.84,N
43.18698,-116.04842,314.1,3.25,1.7,2024-07-12,0544,T,45,6.1NRT,296.87,54.5,N
43.1853,-116.08797,315.82,3.23,1.7,2024-07-12,0544,T,71,6.1NRT,296.54,60.14,N
43.20043,-116.08938,307.03,3.23,1.7,2024-07-12,0544,T,36,6.1NRT,295.73,29.09,N
43.1984,-116.0947,306.4,3.23,1.7,2024-07-12,0544,T,58,6.1NRT,295.54,28.51,N
20.41504,-89.48671,302.17,1,1,2024-07-12,0822,A,47,6.1NRT,290.41,4.42,N
19.60376,-92.28819,309.69,1.22,1.1,2024-07-12,0822,A,67,6.1NRT,295.12,8.3,N
19.4449,-92.08798,319.49,1.19,1.08,2024-07-12,0822,A,98,6.1NRT,296.43,17.62,N
19.44342,-92.07693,308.46,1.19,1.08,2024-07-12,0822,A,61,6.1NRT,296.28,6.14,N
19.39676,-92.04559,309.12,1.18,1.08,2024-07-12,0822,A,65,6.1NRT,296.34,6.73,N
19.39525,-92.03461,307.73,1.18,1.08,2024-07-12,0822,A,56,6.1NRT,296.37,5.53,N
19.29135,-92.16812,309.86,1.19,1.09,2024-07-12,0822,A,68,6.1NRT,295.7,7.63,N
17.90359,-93.17475,304.2,1.31,1.14,2024-07-12,0822,A,58,6.1NRT,290.32,6.66,N
17.89545,-93.18281,324.82,1.31,1.14,2024-07-12,0822,A,100,6.1NRT,290.5,31.48,N
17.84571,-93.1161,334.3,1.3,1.13,2024-07-12,0822,A,100,6.1NRT,288.15,49.37,N
17.8357,-93.11747,328.06,1.3,1.13,2024-07-12,0822,A,100,6.1NRT,286.36,37.61,N
17.83414,-93.10553,306.26,1.29,1.13,2024-07-12,0822,A,59,6.1NRT,284.22,9.09,N
42.7998,-80.09783,303.19,1.12,1.06,2024-07-12,0816,A,50,6.1NRT,290.67,6.6,N
42.93901,-81.13497,313.91,1.05,1.02,2024-07-12,0816,A,88,6.1NRT,288.05,14.93,N
42.93694,-81.12254,302.91,1.05,1.02,2024-07-12,0816,A,52,6.1NRT,287.51,6.97,N
39.9763,-86.8305,300.85,1.14,1.07,2024-07-12,0818,A,34,6.1NRT,290.12,6.32,N
39.48159,-84.3838,301.42,1,1,2024-07-12,0818,A,41,6.1NRT,290.8,4.07,N
32.77905,-89.11185,302.34,1.19,1.09,2024-07-12,0818,A,48,6.1NRT,292.18,6.02,N
38.48323,-112.31087,300.37,1.19,1.08,2024-07-12,0954,A,26,6.1NRT,289.21,6.39,N
38.40454,-112.34389,304.94,1.19,1.08,2024-07-12,0954,A,13,6.1NRT,286.06,9.55,N
38.39477,-112.34399,304.01,1.19,1.08,2024-07-12,0954,A,27,6.1NRT,284.86,9.21,N
33.60243,-111.12257,310.74,1.01,1,2024-07-12,0956,A,81,6.1NRT,294.51,8.75,N
33.41563,-110.85855,309.17,1,1,2024-07-12,0956,A,77,6.1NRT,295.59,8.03,N
